Tamano 10,Tamano 20,Tamano 30,Tamano 40,Tamano 50,Tamano 60,Tamano 70,Tamano 80,Tamano 90,Tamano 100,Tamano 110,Tamano 120,Tamano 130,Tamano 140,Tamano 150,Tamano 160,Tamano 170,Tamano 180,Tamano 190,Tamano 200,Tamano 210,Tamano 220,Tamano 230,Tamano 240,Tamano 250,Tamano 260,Tamano 270,Tamano 280,Tamano 290,Tamano 300,Tamano 310,Tamano 320,Tamano 330,Tamano 340,Tamano 350,Tamano 360,Tamano 370,Tamano 380,Tamano 390,Tamano 400,Tamano 410,Tamano 420,Tamano 430,Tamano 440,Tamano 450,Tamano 460,Tamano 470,Tamano 480,Tamano 490,Tamano 500,Tamano 510,Tamano 520,Tamano 530,Tamano 540,Tamano 550,Tamano 560,Tamano 570,Tamano 580,Tamano 590,Tamano 600,Tamano 610,Tamano 620,Tamano 630,Tamano 640,Tamano 650,Tamano 660,Tamano 670,Tamano 680,Tamano 690,Tamano 700,Tamano 710,Tamano 720,Tamano 730,Tamano 740,Tamano 750,Tamano 760,Tamano 770,Tamano 780,Tamano 790,Tamano 800,Tamano 810,Tamano 820,Tamano 830,Tamano 840,Tamano 850,Tamano 860,Tamano 870,Tamano 880,Tamano 890,Tamano 900,Tamano 910,Tamano 920,Tamano 930,Tamano 940,Tamano 950,Tamano 960,Tamano 970,Tamano 980,Tamano 990,Tamano 1000,
500 , 1000 , 1500 , 2000 , 3100 , 3700 , 5100 , 6800 , 8200 , 9400 , 11400 , 14000 , 16000 , 16600 , 18700 , 20600 , 24400 , 28200 , 30200 , 31600 , 35800 , 40400 , 42200 , 48000 , 48800 , 57100 , 58400 , 62000 , 64800 , 68900 , 138000 , 83100 , 85400 , 91200 , 94500 , 97400 , 107500 , 107700 , 115600 , 120300 , 131200 , 141600 , 141900 , 150500 , 159400 , 158300 , 173300 , 176900 , 178600 , 189100 , 202600 , 205100 , 211700 , 217300 , 228200 , 246500 , 254300 , 258200 , 259200 , 270700 , 280100 , 296200 , 290700 , 305900 , 310200 , 325500 , 345100 , 337600 , 354700 , 363600 , 381000 , 386500 , 388700 , 402000 , 393400 , 433300 , 445300 , 435600 , 470800 , 484500 , 498200 , 512800 , 494000 , 525900 , 551200 , 549600 , 590800 , 577400 , 596200 , 580900 , 617300 , 619500 , 638500 , 650300 , 642500 , 664700 , 655300 , 708300 , 735700 , 714800 , 
600 , 1100 , 1600 , 2000 , 2900 , 3200 , 5000 , 6400 , 6700 , 9400 , 12000 , 12700 , 15200 , 17100 , 18800 , 21300 , 23300 , 32200 , 28600 , 32800 , 34900 , 37900 , 41500 , 44700 , 51400 , 60300 , 55400 , 64500 , 64800 , 68200 , 78000 , 80600 , 84400 , 89900 , 95500 , 95900 , 109300 , 109100 , 134800 , 126000 , 133300 , 140500 , 146600 , 143600 , 154100 , 153700 , 170400 , 183700 , 187400 , 193500 , 191800 , 204500 , 214800 , 230400 , 247700 , 235100 , 254900 , 240000 , 261100 , 282400 , 287500 , 290600 , 284900 , 309800 , 318000 , 328500 , 350300 , 349400 , 355800 , 366100 , 370300 , 370000 , 386000 , 407500 , 413300 , 421400 , 446200 , 444200 , 454700 , 483100 , 485800 , 517700 , 510600 , 511800 , 533100 , 558900 , 587300 , 576100 , 596000 , 604100 , 613200 , 625900 , 638800 , 633400 , 652400 , 679600 , 679800 , 713100 , 725700 , 730700 , 
300 , 1000 , 1500 , 2000 , 3100 , 4100 , 4800 , 6800 , 7900 , 9300 , 11600 , 11500 , 14800 , 17600 , 19900 , 20600 , 26000 , 27500 , 31500 , 34100 , 37800 , 39800 , 43200 , 45000 , 50500 , 50900 , 58200 , 56900 , 71500 , 70100 , 71600 , 82300 , 89600 , 92600 , 91900 , 106500 , 107700 , 108300 , 122600 , 119800 , 123000 , 130300 , 143200 , 172100 , 154400 , 154900 , 157400 , 168200 , 184400 , 191300 , 201100 , 197900 , 206300 , 218500 , 223200 , 229900 , 232000 , 245500 , 252900 , 262400 , 263900 , 286500 , 294800 , 300000 , 318500 , 337600 , 332900 , 356900 , 351800 , 352100 , 360600 , 380500 , 416100 , 399700 , 405500 , 422300 , 457600 , 457700 , 478900 , 472900 , 505100 , 495400 , 514200 , 529900 , 548600 , 563100 , 558000 , 612800 , 560900 , 580000 , 625000 , 623700 , 635900 , 641400 , 678700 , 689800 , 689800 , 692300 , 728800 , 739000 , 
500 , 800 , 1400 , 1900 , 2800 , 4000 , 4900 , 6000 , 8400 , 9100 , 11000 , 12400 , 15000 , 16600 , 18500 , 23200 , 23100 , 26100 , 29100 , 33300 , 37700 , 35900 , 45800 , 46600 , 49800 , 55000 , 59200 , 61100 , 60800 , 70400 , 76100 , 78400 , 83000 , 89200 , 95600 , 100400 , 103800 , 108600 , 119000 , 115800 , 133300 , 133500 , 142300 , 142100 , 151900 , 179600 , 173600 , 171800 , 188600 , 180900 , 196500 , 198900 , 223200 , 215700 , 230700 , 239300 , 248400 , 242900 , 251400 , 270900 , 294200 , 281200 , 300500 , 306900 , 324400 , 330700 , 319900 , 322500 , 352900 , 368500 , 377200 , 382100 , 404800 , 412200 , 408600 , 417000 , 437500 , 459200 , 461500 , 471700 , 486500 , 493100 , 483300 , 509400 , 531600 , 553800 , 559200 , 599100 , 623600 , 593300 , 595100 , 627400 , 632300 , 653000 , 650600 , 675900 , 694600 , 712500 , 688100 , 744000 , 
500 , 900 , 1400 , 2200 , 2500 , 3700 , 5000 , 6600 , 7000 , 10100 , 11500 , 13400 , 15100 , 16400 , 19000 , 20600 , 26700 , 27600 , 30300 , 29100 , 40400 , 38500 , 43200 , 51600 , 54500 , 52500 , 57200 , 61800 , 66800 , 71500 , 69900 , 82600 , 85700 , 93800 , 95100 , 101100 , 111700 , 115400 , 114200 , 123300 , 120700 , 137100 , 142300 , 145700 , 161000 , 159000 , 163100 , 170800 , 177800 , 188500 , 228800 , 200900 , 208800 , 227600 , 249100 , 237600 , 255900 , 263300 , 256800 , 277000 , 274200 , 296100 , 285000 , 308000 , 310600 , 374100 , 341600 , 335700 , 368000 , 372800 , 362900 , 393300 , 410100 , 414800 , 439000 , 408800 , 458400 , 450000 , 459100 , 494200 , 490000 , 512800 , 503600 , 517600 , 510300 , 550800 , 548900 , 577500 , 608700 , 647400 , 627100 , 623600 , 634700 , 629300 , 672400 , 707000 , 716500 , 692900 , 707100 , 755900 , 
600 , 900 , 1400 , 2200 , 2500 , 3800 , 5400 , 6700 , 8300 , 8600 , 11300 , 13200 , 14500 , 16800 , 20700 , 20500 , 27100 , 29500 , 28900 , 32200 , 35200 , 39200 , 44200 , 48100 , 46600 , 53500 , 53000 , 66000 , 64700 , 72100 , 77600 , 96300 , 82300 , 85300 , 95700 , 101400 , 110200 , 107900 , 123100 , 131400 , 117600 , 129700 , 141500 , 141000 , 153200 , 159100 , 161200 , 179700 , 171900 , 186500 , 194300 , 189800 , 213000 , 207500 , 229400 , 250000 , 248900 , 256400 , 268600 , 277500 , 283400 , 280000 , 297300 , 300900 , 316000 , 329200 , 329100 , 355100 , 364600 , 376500 , 370700 , 373200 , 394600 , 407200 , 418400 , 428400 , 433400 , 449500 , 459600 , 476500 , 483300 , 514400 , 494900 , 527400 , 539800 , 549900 , 550300 , 583500 , 557700 , 597200 , 600100 , 616300 , 622600 , 639400 , 657100 , 674900 , 695400 , 703000 , 731600 , 755400 , 
500 , 1000 , 1300 , 2300 , 3100 , 3900 , 5100 , 6700 , 7900 , 10200 , 10100 , 13300 , 14900 , 16300 , 19500 , 23800 , 23800 , 27500 , 32200 , 34400 , 38300 , 37900 , 41400 , 45500 , 56900 , 54100 , 59200 , 65600 , 63800 , 69000 , 74100 , 86100 , 80300 , 87000 , 94300 , 96900 , 103000 , 108900 , 116800 , 125200 , 127700 , 133600 , 144700 , 144200 , 156100 , 157100 , 173900 , 171400 , 183200 , 198400 , 204500 , 203300 , 207600 , 220500 , 215400 , 230400 , 235400 , 273100 , 257900 , 269600 , 279500 , 283800 , 310800 , 300900 , 311800 , 325100 , 329800 , 338900 , 359100 , 372800 , 364400 , 376700 , 391200 , 402600 , 426300 , 420600 , 447000 , 463200 , 486100 , 470100 , 481200 , 488500 , 546700 , 523200 , 534900 , 526400 , 578600 , 578300 , 593200 , 607800 , 593600 , 609900 , 645400 , 657700 , 679400 , 677700 , 696100 , 700100 , 727100 , 707500 , 
1000 , 900 , 1500 , 2300 , 3100 , 3900 , 5200 , 5900 , 8200 , 9100 , 10800 , 13700 , 14600 , 18300 , 19600 , 22500 , 24600 , 27300 , 31400 , 34200 , 36500 , 37700 , 44400 , 52800 , 46200 , 53700 , 55700 , 60700 , 66800 , 72700 , 74500 , 81700 , 84000 , 86700 , 98400 , 101500 , 128700 , 104400 , 115900 , 122100 , 123600 , 126400 , 148600 , 143000 , 157400 , 164900 , 165700 , 174800 , 178000 , 193300 , 194300 , 194100 , 219600 , 218800 , 236100 , 230100 , 246600 , 256000 , 262100 , 261400 , 281000 , 288700 , 306700 , 305200 , 326300 , 329700 , 337800 , 346700 , 374500 , 354600 , 371000 , 387200 , 381900 , 374000 , 418800 , 435300 , 438400 , 442900 , 462400 , 466300 , 485800 , 488800 , 534000 , 510600 , 515500 , 534700 , 594600 , 566400 , 600900 , 603100 , 614400 , 623300 , 618900 , 653700 , 671500 , 680900 , 697600 , 712300 , 732400 , 717300 , 
500 , 900 , 1400 , 2000 , 2800 , 3800 , 5100 , 6400 , 8000 , 9200 , 10900 , 13500 , 14800 , 16100 , 19600 , 21900 , 23100 , 28000 , 31300 , 32900 , 34400 , 38000 , 46600 , 44700 , 49100 , 53100 , 58900 , 61900 , 66800 , 70000 , 73400 , 80600 , 85300 , 88300 , 94000 , 100700 , 101200 , 109600 , 119100 , 121800 , 127700 , 142400 , 138800 , 141100 , 157200 , 158600 , 168600 , 170700 , 205100 , 189600 , 197800 , 206500 , 218000 , 229300 , 228900 , 239800 , 248800 , 258200 , 264100 , 279200 , 287000 , 287100 , 284600 , 306000 , 315300 , 323200 , 329000 , 345200 , 361600 , 363900 , 364600 , 376300 , 392100 , 410600 , 424000 , 424000 , 438000 , 439700 , 445300 , 467500 , 481500 , 484800 , 515000 , 524400 , 526500 , 564300 , 574200 , 564900 , 596100 , 593500 , 603200 , 606400 , 648000 , 645200 , 677200 , 683300 , 693400 , 710600 , 709400 , 737000 , 
800 , 1200 , 1900 , 2800 , 3600 , 5600 , 6100 , 8400 , 9700 , 10900 , 15600 , 16100 , 19200 , 21300 , 26200 , 25300 , 30300 , 29900 , 38500 , 46400 , 46900 , 48500 , 50100 , 59600 , 63800 , 63900 , 62800 , 64100 , 67300 , 73700 , 75700 , 77800 , 87900 , 83800 , 106200 , 98400 , 102300 , 124900 , 122000 , 116200 , 124700 , 134400 , 151100 , 141500 , 150600 , 158900 , 166400 , 179800 , 234400 , 192800 , 208800 , 205200 , 203900 , 238600 , 225900 , 235500 , 249200 , 260200 , 256300 , 268000 , 282000 , 283900 , 296700 , 306000 , 329400 , 351000 , 341200 , 348700 , 344500 , 361300 , 387300 , 388800 , 403600 , 414900 , 436300 , 417500 , 447400 , 441500 , 453900 , 450400 , 482800 , 511800 , 498200 , 513800 , 537100 , 557700 , 546700 , 578500 , 615300 , 590100 , 582700 , 641200 , 632200 , 624200 , 703200 , 682600 , 681900 , 724600 , 749900 , 735700 , 
600 , 800 , 1400 , 2100 , 2900 , 4200 , 4700 , 6000 , 7900 , 9800 , 10500 , 12400 , 14600 , 17500 , 19000 , 22900 , 24600 , 24900 , 32500 , 35400 , 36700 , 37000 , 42200 , 46200 , 50400 , 54200 , 58000 , 59600 , 67300 , 71000 , 79700 , 90100 , 84500 , 89600 , 135400 , 98500 , 106600 , 110600 , 120600 , 119900 , 132500 , 135400 , 143600 , 147400 , 147800 , 164600 , 198000 , 186700 , 187600 , 189000 , 195600 , 192900 , 209500 , 218400 , 234700 , 242800 , 240900 , 257100 , 273900 , 275900 , 280500 , 288600 , 321200 , 310000 , 321400 , 323800 , 328200 , 330000 , 359200 , 372600 , 380300 , 447000 , 387000 , 423800 , 405800 , 423000 , 455400 , 452000 , 499600 , 486400 , 489800 , 491600 , 502100 , 521300 , 579700 , 535100 , 556100 , 571200 , 593900 , 624900 , 580600 , 622000 , 659100 , 641200 , 689900 , 697800 , 664800 , 727100 , 738200 , 726500 , 
600 , 1200 , 1800 , 2600 , 2900 , 4000 , 5000 , 6000 , 8000 , 9300 , 10500 , 13200 , 15800 , 15900 , 20500 , 20800 , 23500 , 26800 , 28500 , 32000 , 37300 , 38600 , 43600 , 48400 , 52500 , 54700 , 53800 , 54400 , 62200 , 72500 , 73700 , 79500 , 94700 , 89300 , 96000 , 101400 , 105700 , 116000 , 111500 , 124800 , 129500 , 175000 , 143300 , 147400 , 151800 , 158200 , 171900 , 199100 , 178700 , 187000 , 191800 , 211200 , 203600 , 219000 , 234200 , 240300 , 248900 , 256400 , 252100 , 289500 , 276800 , 276100 , 297500 , 316000 , 309800 , 310200 , 358500 , 350500 , 350500 , 367100 , 364200 , 390700 , 391600 , 400500 , 432800 , 428800 , 443800 , 453600 , 453400 , 486700 , 476300 , 486000 , 499100 , 530100 , 547000 , 552700 , 555900 , 572400 , 606200 , 599600 , 618800 , 656500 , 644800 , 651800 , 685500 , 662700 , 707900 , 735600 , 734600 , 741400 , 
500 , 1000 , 1500 , 2200 , 3200 , 3500 , 5000 , 6800 , 7700 , 8400 , 10600 , 13000 , 14000 , 16400 , 19200 , 21500 , 23800 , 37600 , 29800 , 31500 , 35100 , 40300 , 44200 , 42600 , 50000 , 55800 , 54900 , 61200 , 62200 , 71700 , 75600 , 81500 , 83800 , 90000 , 104600 , 103100 , 103300 , 109000 , 120700 , 122700 , 125800 , 136000 , 144300 , 151600 , 145100 , 163900 , 173200 , 167500 , 216700 , 193000 , 199200 , 202800 , 216100 , 220700 , 228700 , 243800 , 236600 , 266400 , 263600 , 268900 , 299000 , 280200 , 289800 , 301200 , 329500 , 316000 , 338500 , 371700 , 364400 , 345000 , 376100 , 384500 , 411700 , 415900 , 425700 , 454300 , 444900 , 451900 , 462700 , 475300 , 483000 , 494000 , 484200 , 500600 , 555700 , 550500 , 576800 , 588600 , 609700 , 587000 , 607500 , 637600 , 665800 , 654700 , 651800 , 665000 , 710400 , 705500 , 737700 , 742500 , 
800 , 1000 , 1200 , 2200 , 3200 , 4200 , 5100 , 6200 , 7700 , 9700 , 11000 , 12900 , 15300 , 15600 , 20500 , 20900 , 23500 , 26400 , 31700 , 32400 , 35700 , 40500 , 41700 , 44900 , 48200 , 55400 , 59600 , 62700 , 70800 , 66400 , 76100 , 79200 , 82700 , 91100 , 93800 , 103400 , 106100 , 112200 , 114700 , 121500 , 131500 , 132700 , 138500 , 145300 , 154200 , 152200 , 166600 , 182200 , 187300 , 189400 , 188300 , 224800 , 215500 , 230200 , 221800 , 250500 , 242900 , 248000 , 263800 , 275900 , 280700 , 280500 , 286700 , 328600 , 312800 , 326900 , 342600 , 310200 , 358900 , 366000 , 380200 , 389400 , 400900 , 405800 , 429200 , 433900 , 447700 , 460500 , 483200 , 497500 , 506600 , 496400 , 538900 , 543100 , 531600 , 549300 , 564700 , 582100 , 569200 , 639100 , 616600 , 638600 , 629900 , 649500 , 674100 , 694200 , 690800 , 699100 , 728600 , 757300 , 
400 , 900 , 1400 , 2100 , 2900 , 3800 , 4800 , 5900 , 8200 , 9000 , 10900 , 12500 , 15200 , 16700 , 18900 , 22100 , 24000 , 26200 , 28900 , 32700 , 36400 , 40000 , 42400 , 45200 , 51900 , 53500 , 59400 , 60800 , 65100 , 69700 , 75000 , 78900 , 93400 , 87200 , 97900 , 97700 , 109300 , 113900 , 117800 , 138000 , 128400 , 134600 , 135900 , 144800 , 150900 , 164200 , 168400 , 173100 , 173100 , 193600 , 197100 , 205800 , 227000 , 231600 , 223000 , 238300 , 266600 , 257500 , 263400 , 270200 , 280600 , 286600 , 290700 , 310800 , 317400 , 326600 , 327800 , 357200 , 334300 , 353600 , 384000 , 394600 , 405000 , 413700 , 431000 , 426000 , 446300 , 444000 , 459200 , 482000 , 488200 , 499500 , 505700 , 518800 , 545500 , 529000 , 577600 , 635200 , 601300 , 609800 , 599300 , 642900 , 634100 , 658900 , 661300 , 683100 , 686800 , 715000 , 710700 , 731000 , 
600 , 1200 , 2000 , 2500 , 3900 , 5400 , 6500 , 8600 , 10000 , 11800 , 11400 , 13600 , 15800 , 15700 , 19600 , 20800 , 23800 , 26900 , 27800 , 32600 , 34800 , 41800 , 44400 , 49000 , 48200 , 56300 , 62600 , 99300 , 68400 , 67400 , 73200 , 79900 , 82500 , 92100 , 94700 , 115600 , 106700 , 127200 , 117800 , 129000 , 127900 , 138900 , 137800 , 159900 , 151900 , 155800 , 162900 , 179000 , 169700 , 190000 , 205200 , 200900 , 218300 , 215000 , 236200 , 226900 , 251100 , 253300 , 258600 , 262500 , 281900 , 282900 , 310900 , 316200 , 312800 , 325400 , 328700 , 344400 , 368200 , 353300 , 368900 , 376600 , 400100 , 402600 , 411300 , 453400 , 443900 , 443800 , 468000 , 477900 , 502100 , 484500 , 518100 , 508100 , 541500 , 539900 , 570000 , 583800 , 574800 , 605900 , 609400 , 630400 , 648300 , 670200 , 671700 , 693800 , 720400 , 705400 , 748100 , 735700 , 
400 , 1000 , 1400 , 2100 , 2800 , 3700 , 4900 , 5700 , 8300 , 9000 , 11000 , 12400 , 14700 , 16300 , 19000 , 21800 , 24100 , 27200 , 28700 , 32900 , 37700 , 36400 , 51500 , 44800 , 52100 , 56500 , 58700 , 59500 , 67300 , 73300 , 79300 , 81300 , 84400 , 89500 , 100400 , 103100 , 105700 , 112100 , 114400 , 121200 , 125500 , 131700 , 143400 , 149900 , 153200 , 155200 , 169800 , 177200 , 185800 , 186100 , 187900 , 206100 , 208800 , 227800 , 233700 , 236000 , 238200 , 250300 , 253800 , 260800 , 286900 , 285200 , 289800 , 292300 , 324700 , 319500 , 350200 , 336200 , 371600 , 364900 , 367400 , 398200 , 386900 , 421300 , 433300 , 418900 , 428700 , 451500 , 460200 , 472900 , 483100 , 505500 , 518800 , 532400 , 531800 , 535400 , 568400 , 559300 , 590100 , 620300 , 620100 , 630900 , 622300 , 659300 , 687000 , 686500 , 699800 , 705400 , 743600 , 723500 , 
600 , 900 , 1500 , 2200 , 2600 , 3700 , 5100 , 6500 , 8300 , 8600 , 10800 , 12900 , 14400 , 16400 , 18700 , 22100 , 24900 , 27000 , 30000 , 33900 , 35000 , 38400 , 42700 , 49300 , 45900 , 53400 , 58800 , 61000 , 67700 , 72200 , 73900 , 82900 , 85200 , 89900 , 94800 , 101500 , 108400 , 111600 , 123100 , 122700 , 127900 , 130300 , 149100 , 147800 , 151600 , 161900 , 170000 , 167600 , 178900 , 191500 , 198700 , 209700 , 210200 , 212500 , 223100 , 244500 , 242100 , 249800 , 267900 , 265400 , 282400 , 273700 , 292100 , 306800 , 330000 , 312800 , 340700 , 336100 , 358400 , 365200 , 375200 , 372300 , 383500 , 416000 , 425000 , 410800 , 457000 , 445700 , 444900 , 469400 , 507900 , 493500 , 519500 , 520600 , 561500 , 543100 , 568800 , 590800 , 599000 , 574700 , 615300 , 630300 , 637100 , 670400 , 653800 , 684000 , 677500 , 971800 , 971900 , 762000 , 
500 , 800 , 1200 , 2200 , 2900 , 3700 , 4700 , 7100 , 7900 , 10100 , 11000 , 13500 , 16000 , 17600 , 19600 , 22400 , 22900 , 28000 , 29400 , 30000 , 34800 , 39700 , 43500 , 47500 , 51900 , 55000 , 55100 , 61100 , 68800 , 68000 , 74400 , 76700 , 88000 , 87900 , 92500 , 99900 , 103500 , 109300 , 115700 , 127500 , 131500 , 129900 , 142500 , 149500 , 150500 , 157400 , 160900 , 184600 , 180800 , 198900 , 199200 , 208700 , 206500 , 212100 , 223300 , 235600 , 247600 , 256000 , 269300 , 276100 , 275800 , 279400 , 310900 , 304900 , 316500 , 329500 , 328300 , 342000 , 348400 , 358500 , 371400 , 384400 , 394700 , 400100 , 401500 , 443600 , 441200 , 444300 , 463300 , 455500 , 485800 , 499200 , 540300 , 505200 , 541100 , 552900 , 536400 , 579100 , 575600 , 578300 , 607500 , 630700 , 616700 , 648400 , 681700 , 670900 , 686300 , 681600 , 713300 , 702400 , 
600 , 1100 , 1500 , 2300 , 3100 , 3600 , 4400 , 5900 , 8000 , 9600 , 10600 , 12700 , 14300 , 15900 , 17700 , 23400 , 25500 , 27600 , 33500 , 53500 , 42900 , 41700 , 46200 , 44900 , 48800 , 54900 , 59300 , 64500 , 65500 , 74800 , 72100 , 84900 , 80400 , 85500 , 98000 , 100300 , 100600 , 114400 , 129600 , 117700 , 131400 , 142700 , 147300 , 144800 , 167100 , 160700 , 163800 , 170700 , 182700 , 197000 , 204600 , 218300 , 214500 , 217500 , 241400 , 232100 , 236200 , 251700 , 261300 , 274400 , 280000 , 290200 , 294200 , 305300 , 317200 , 327400 , 340400 , 361700 , 360200 , 380700 , 373100 , 392100 , 385800 , 399600 , 419000 , 412300 , 441000 , 441000 , 460100 , 467500 , 489800 , 523300 , 504000 , 551200 , 523800 , 572300 , 547200 , 574200 , 592200 , 596800 , 609400 , 632300 , 651800 , 678200 , 673100 , 682900 , 688800 , 719600 , 696700 , 712200 , 
800 , 1200 , 1600 , 2700 , 3300 , 4900 , 6200 , 8000 , 9700 , 11600 , 14100 , 16700 , 19300 , 21800 , 24300 , 27700 , 24400 , 25700 , 31500 , 33300 , 37200 , 38000 , 45100 , 47000 , 49300 , 55300 , 56400 , 64500 , 82500 , 70500 , 71600 , 74900 , 82900 , 82700 , 96500 , 96400 , 106300 , 116000 , 119800 , 125800 , 132100 , 139700 , 139300 , 147700 , 151700 , 170200 , 166800 , 180500 , 180500 , 191200 , 201000 , 210400 , 215800 , 216200 , 226300 , 317200 , 306300 , 300000 , 266100 , 260600 , 277100 , 291900 , 289700 , 301800 , 315100 , 328700 , 349000 , 352100 , 337100 , 360300 , 379100 , 383300 , 395600 , 416800 , 430100 , 418200 , 451600 , 450200 , 451600 , 479500 , 484900 , 519800 , 488600 , 508300 , 535300 , 552600 , 557700 , 564200 , 613000 , 602100 , 607000 , 601400 , 650800 , 639200 , 668000 , 670600 , 698900 , 705800 , 752700 , 729400 , 
400 , 1100 , 1200 , 2100 , 2900 , 3800 , 5300 , 6000 , 8200 , 8900 , 10800 , 12400 , 15200 , 18000 , 19300 , 22000 , 24200 , 27000 , 29200 , 32200 , 35800 , 41000 , 41800 , 44200 , 48100 , 58400 , 55800 , 60200 , 68100 , 67800 , 75900 , 82000 , 83800 , 91000 , 98900 , 96500 , 102000 , 109200 , 115600 , 123900 , 140600 , 136500 , 134800 , 147600 , 157500 , 161100 , 167900 , 182300 , 182400 , 183100 , 196600 , 199700 , 221300 , 212800 , 221200 , 240800 , 244300 , 247100 , 258700 , 275700 , 280100 , 297800 , 299600 , 299100 , 309000 , 324900 , 331600 , 345800 , 343300 , 364300 , 367300 , 386300 , 401000 , 393200 , 424600 , 418800 , 464000 , 431800 , 466000 , 506300 , 472600 , 486800 , 498500 , 507100 , 526700 , 548600 , 538500 , 558800 , 575300 , 580800 , 613200 , 608500 , 652400 , 654300 , 663400 , 701700 , 697200 , 713500 , 694400 , 739200 , 
400 , 1000 , 1400 , 1900 , 2800 , 4000 , 4800 , 6200 , 7900 , 9800 , 10500 , 12200 , 13900 , 17900 , 20700 , 20300 , 25500 , 26300 , 30700 , 32300 , 37600 , 37200 , 40500 , 48600 , 53700 , 55100 , 55200 , 62600 , 70600 , 68400 , 73500 , 83100 , 94400 , 86500 , 90400 , 97300 , 104000 , 111200 , 116900 , 122700 , 134700 , 138300 , 143300 , 151200 , 160200 , 162700 , 159100 , 171600 , 188100 , 188200 , 201000 , 214400 , 222200 , 211200 , 216800 , 231700 , 247600 , 254100 , 261800 , 286000 , 281600 , 293200 , 311000 , 292300 , 314200 , 315100 , 353700 , 337400 , 357600 , 379500 , 387000 , 395300 , 401700 , 405900 , 428200 , 459600 , 445300 , 459800 , 468200 , 461000 , 499400 , 506300 , 508200 , 521500 , 544200 , 529500 , 540000 , 583300 , 574300 , 633600 , 604900 , 616600 , 629400 , 639400 , 649000 , 681000 , 683400 , 707900 , 727600 , 729200 , 
400 , 800 , 1200 , 2400 , 3200 , 3900 , 4900 , 6600 , 7300 , 8600 , 11800 , 38300 , 13800 , 17200 , 21000 , 22600 , 23100 , 28600 , 28900 , 34100 , 36600 , 40300 , 41400 , 50300 , 49900 , 54400 , 55700 , 62000 , 63500 , 68900 , 72700 , 76700 , 85100 , 88900 , 103900 , 96800 , 108500 , 115400 , 114400 , 118400 , 130200 , 131300 , 132900 , 150700 , 149300 , 160500 , 169200 , 186000 , 184200 , 197300 , 198200 , 199900 , 206600 , 218100 , 239100 , 234400 , 246700 , 265300 , 255600 , 278000 , 279500 , 293100 , 302700 , 314400 , 319700 , 334100 , 338600 , 342700 , 337600 , 377300 , 387500 , 403500 , 390900 , 389100 , 400500 , 448500 , 437200 , 426100 , 463800 , 483700 , 486400 , 480500 , 494600 , 567300 , 534700 , 537200 , 552900 , 567900 , 570200 , 622200 , 610600 , 599500 , 628300 , 673600 , 669700 , 707200 , 678500 , 688600 , 687400 , 734700 , 
600 , 1000 , 1500 , 1900 , 2500 , 3600 , 5400 , 6500 , 7400 , 10300 , 10500 , 12400 , 15400 , 16700 , 20800 , 21700 , 25100 , 28700 , 27600 , 31400 , 37600 , 37900 , 42300 , 46700 , 51200 , 64000 , 60200 , 61000 , 64900 , 69100 , 75400 , 80300 , 85600 , 91000 , 95200 , 105200 , 106000 , 114400 , 116400 , 140400 , 129300 , 129900 , 143900 , 147400 , 157800 , 158300 , 162000 , 179200 , 183300 , 193300 , 200200 , 209600 , 209200 , 223400 , 230900 , 236100 , 244400 , 255500 , 257400 , 278600 , 279200 , 286900 , 286200 , 309400 , 308800 , 323900 , 345200 , 333100 , 367000 , 360900 , 383100 , 380600 , 409900 , 413000 , 413500 , 428200 , 456900 , 439500 , 457900 , 478800 , 473800 , 503400 , 490000 , 515000 , 552400 , 547900 , 544100 , 571600 , 585500 , 575900 , 588200 , 630900 , 641500 , 659200 , 662400 , 670600 , 688900 , 709400 , 709100 , 722100 , 
500 , 900 , 1300 , 2100 , 3100 , 3600 , 5300 , 5800 , 8000 , 9000 , 12000 , 11800 , 14200 , 16300 , 19600 , 21100 , 24300 , 27000 , 28500 , 32100 , 36100 , 40400 , 44600 , 49200 , 51000 , 56200 , 55500 , 61600 , 65300 , 67000 , 75700 , 94400 , 80600 , 88800 , 98600 , 103400 , 106500 , 108200 , 113300 , 124200 , 138300 , 137800 , 139800 , 146000 , 153300 , 170400 , 167100 , 185200 , 179400 , 182300 , 192500 , 202100 , 211400 , 218900 , 224900 , 236800 , 253300 , 257000 , 272200 , 266600 , 277600 , 292400 , 287600 , 323900 , 302400 , 321600 , 449100 , 346800 , 354600 , 380300 , 370500 , 373000 , 390200 , 402000 , 415200 , 426000 , 481000 , 441200 , 491600 , 458900 , 494000 , 490300 , 529500 , 508800 , 554900 , 563700 , 560100 , 584300 , 590900 , 604800 , 645400 , 624200 , 649900 , 662400 , 667600 , 706300 , 681700 , 787000 , 735000 , 722900 , 
