Tamano 10,Tamano 20,Tamano 30,Tamano 40,Tamano 50,Tamano 60,Tamano 70,Tamano 80,Tamano 90,Tamano 100,Tamano 110,Tamano 120,Tamano 130,Tamano 140,Tamano 150,Tamano 160,Tamano 170,Tamano 180,Tamano 190,Tamano 200,Tamano 210,Tamano 220,Tamano 230,Tamano 240,Tamano 250,Tamano 260,Tamano 270,Tamano 280,Tamano 290,Tamano 300,Tamano 310,Tamano 320,Tamano 330,Tamano 340,Tamano 350,Tamano 360,Tamano 370,Tamano 380,Tamano 390,Tamano 400,Tamano 410,Tamano 420,Tamano 430,Tamano 440,Tamano 450,Tamano 460,Tamano 470,Tamano 480,Tamano 490,Tamano 500,Tamano 510,Tamano 520,Tamano 530,Tamano 540,Tamano 550,Tamano 560,Tamano 570,Tamano 580,Tamano 590,Tamano 600,Tamano 610,Tamano 620,Tamano 630,Tamano 640,Tamano 650,Tamano 660,Tamano 670,Tamano 680,Tamano 690,Tamano 700,Tamano 710,Tamano 720,Tamano 730,Tamano 740,Tamano 750,Tamano 760,Tamano 770,Tamano 780,Tamano 790,Tamano 800,Tamano 810,Tamano 820,Tamano 830,Tamano 840,Tamano 850,Tamano 860,Tamano 870,Tamano 880,Tamano 890,Tamano 900,Tamano 910,Tamano 920,Tamano 930,Tamano 940,Tamano 950,Tamano 960,Tamano 970,Tamano 980,Tamano 990,Tamano 1000,
1300 , 2300 , 3500 , 4900 , 6100 , 7800 , 9400 , 10600 , 12600 , 14300 , 16100 , 18000 , 19400 , 21000 , 22800 , 24800 , 26600 , 28200 , 30600 , 32400 , 33700 , 36200 , 37900 , 39600 , 40700 , 43700 , 45700 , 48100 , 49800 , 58700 , 54100 , 55800 , 57100 , 60400 , 62500 , 63900 , 65900 , 67100 , 69400 , 73000 , 74800 , 77000 , 78600 , 80000 , 82600 , 84700 , 87300 , 89300 , 91700 , 94200 , 95100 , 111700 , 100900 , 104700 , 112400 , 105900 , 109600 , 111700 , 112900 , 116200 , 117000 , 121000 , 123600 , 125000 , 126800 , 128900 , 130000 , 132900 , 135900 , 139100 , 144600 , 142500 , 143600 , 145500 , 149400 , 150800 , 152400 , 157300 , 159400 , 165300 , 161700 , 163900 , 167700 , 177200 , 174000 , 175500 , 174400 , 177500 , 181100 , 184200 , 187100 , 188000 , 206300 , 203100 , 196100 , 197400 , 212700 , 203800 , 203900 , 209000 , 
1100 , 2200 , 3400 , 4700 , 6000 , 7600 , 9400 , 10600 , 12600 , 14000 , 15800 , 18000 , 19400 , 21200 , 23200 , 24000 , 26500 , 28500 , 29800 , 31700 , 33300 , 36000 , 37600 , 39300 , 41600 , 43900 , 45300 , 47700 , 48900 , 51200 , 53700 , 56500 , 59500 , 61100 , 66100 , 67600 , 66300 , 71800 , 69500 , 72500 , 74800 , 77200 , 79200 , 88600 , 83000 , 84900 , 88200 , 89200 , 91200 , 93300 , 95100 , 99200 , 100600 , 102900 , 104300 , 111700 , 111800 , 110800 , 114300 , 122900 , 120500 , 120800 , 139400 , 129400 , 127300 , 128500 , 132600 , 133600 , 136200 , 138200 , 140300 , 143700 , 144400 , 146900 , 150900 , 152700 , 160100 , 158000 , 158800 , 159800 , 163900 , 165700 , 167500 , 169400 , 172300 , 174800 , 176100 , 192400 , 196200 , 182800 , 187800 , 189100 , 191100 , 196000 , 196000 , 208900 , 213200 , 209200 , 210900 , 207800 , 
1100 , 2200 , 3500 , 4900 , 6000 , 7600 , 9500 , 11000 , 12700 , 13900 , 16000 , 17300 , 19000 , 21400 , 22700 , 24900 , 26300 , 29200 , 30100 , 32100 , 41500 , 35900 , 38000 , 39600 , 41600 , 43300 , 46100 , 48700 , 51400 , 52000 , 54500 , 56400 , 57400 , 60600 , 62000 , 64500 , 66000 , 68100 , 69700 , 72000 , 74000 , 76500 , 78900 , 83900 , 87200 , 84700 , 86900 , 89300 , 89900 , 93200 , 103800 , 97100 , 99900 , 102400 , 104600 , 106200 , 108700 , 111200 , 110800 , 115200 , 117500 , 120200 , 122400 , 123800 , 125500 , 128900 , 130800 , 139500 , 136000 , 138200 , 140000 , 140900 , 144700 , 145800 , 149200 , 151300 , 153300 , 154200 , 158200 , 161400 , 170000 , 165400 , 167600 , 169800 , 184600 , 174000 , 176000 , 179100 , 180200 , 184400 , 184800 , 195100 , 190900 , 193600 , 197200 , 198500 , 199000 , 203100 , 205200 , 206500 , 
1200 , 2300 , 3400 , 4700 , 6200 , 7500 , 9600 , 10800 , 12500 , 14400 , 15500 , 17700 , 19500 , 20500 , 22600 , 24200 , 26700 , 28300 , 30200 , 31800 , 33300 , 36000 , 38000 , 40200 , 41900 , 43800 , 45700 , 48000 , 53500 , 52600 , 54100 , 56900 , 57400 , 60700 , 62000 , 64800 , 66400 , 68600 , 70600 , 81800 , 76400 , 76500 , 78900 , 80600 , 83000 , 90800 , 96400 , 90100 , 91500 , 91700 , 95700 , 97000 , 99400 , 101400 , 109300 , 106500 , 108100 , 111800 , 111700 , 122100 , 115900 , 123700 , 126300 , 124700 , 126900 , 130900 , 131400 , 144600 , 138800 , 136400 , 138300 , 141200 , 143900 , 157800 , 155000 , 150400 , 152600 , 155900 , 157400 , 162500 , 163000 , 164200 , 168700 , 169700 , 172700 , 174300 , 183500 , 179000 , 182800 , 183200 , 185700 , 189800 , 192500 , 194800 , 193900 , 196800 , 207300 , 205300 , 204200 , 208600 , 
1300 , 2100 , 3700 , 4400 , 6100 , 7600 , 9300 , 10800 , 12200 , 14300 , 15400 , 17000 , 19100 , 20800 , 22400 , 24600 , 26100 , 28000 , 33800 , 34100 , 36100 , 35400 , 37500 , 118600 , 48800 , 44100 , 45200 , 47300 , 49200 , 51500 , 52700 , 54800 , 57400 , 59200 , 61300 , 64200 , 65700 , 68800 , 69600 , 79400 , 73800 , 76500 , 78300 , 80100 , 82900 , 85100 , 88000 , 89000 , 92000 , 92900 , 102300 , 98600 , 106600 , 101700 , 103800 , 106000 , 108700 , 111100 , 112400 , 143500 , 122400 , 121800 , 125200 , 126000 , 127700 , 129200 , 132200 , 133800 , 136600 , 138400 , 142400 , 143300 , 159600 , 148400 , 160100 , 153800 , 156400 , 157900 , 159200 , 161100 , 164000 , 165500 , 168300 , 171500 , 182200 , 177600 , 178600 , 181100 , 182500 , 186100 , 188600 , 188600 , 191100 , 195900 , 194900 , 204800 , 203100 , 205500 , 206300 , 207000 , 
1200 , 2300 , 3700 , 4600 , 6000 , 7800 , 9200 , 10700 , 12700 , 14300 , 16500 , 17700 , 19400 , 21200 , 22500 , 25000 , 26700 , 28800 , 30400 , 31900 , 33700 , 36200 , 37500 , 39900 , 41200 , 43900 , 45200 , 48100 , 50500 , 51900 , 53200 , 55300 , 63100 , 59200 , 61700 , 63500 , 65500 , 67000 , 69900 , 71700 , 75000 , 76700 , 78700 , 80100 , 83000 , 89500 , 86600 , 89000 , 96500 , 97300 , 100700 , 100600 , 100400 , 102400 , 106300 , 112300 , 109600 , 111800 , 113400 , 115600 , 118700 , 120800 , 122700 , 124600 , 131300 , 128900 , 131000 , 135200 , 136500 , 139000 , 140500 , 176600 , 145600 , 148800 , 152200 , 153600 , 155900 , 163700 , 159100 , 164100 , 164600 , 163700 , 184800 , 176900 , 174500 , 174700 , 176500 , 180000 , 187700 , 186200 , 194900 , 190600 , 189900 , 191100 , 238300 , 199300 , 201300 , 203200 , 210600 , 207400 , 
1100 , 2200 , 3400 , 4700 , 6100 , 7400 , 9200 , 10600 , 12400 , 14500 , 15700 , 22600 , 19400 , 21000 , 22500 , 25400 , 26800 , 28500 , 30100 , 32000 , 34400 , 35900 , 39200 , 41000 , 43100 , 44000 , 46100 , 48200 , 50200 , 51600 , 53900 , 54400 , 58100 , 61200 , 63600 , 69800 , 66100 , 68100 , 69500 , 73100 , 74800 , 76200 , 78300 , 80300 , 82400 , 84100 , 90800 , 100900 , 92400 , 93400 , 95500 , 96800 , 99200 , 102700 , 104300 , 106100 , 108000 , 190100 , 132700 , 133000 , 135200 , 137600 , 126400 , 125000 , 136300 , 129000 , 131400 , 134400 , 135900 , 135900 , 138500 , 175500 , 143000 , 145400 , 147500 , 148600 , 153200 , 161500 , 158400 , 159200 , 162900 , 165000 , 167000 , 173700 , 176700 , 174100 , 177200 , 178100 , 181800 , 193500 , 188300 , 188500 , 189800 , 191100 , 200300 , 200400 , 199000 , 201600 , 204800 , 211300 , 
1100 , 2200 , 3100 , 4800 , 6000 , 7700 , 9200 , 11200 , 12600 , 14300 , 16300 , 17600 , 19500 , 20900 , 23300 , 24800 , 27500 , 28700 , 30400 , 32200 , 34300 , 35800 , 37600 , 44300 , 41900 , 43800 , 46300 , 47600 , 49800 , 52600 , 53900 , 55000 , 58500 , 60400 , 62200 , 64200 , 65800 , 68000 , 69900 , 73100 , 78800 , 76300 , 79100 , 80600 , 82300 , 84900 , 86700 , 90300 , 92300 , 94300 , 95800 , 102300 , 101700 , 103000 , 105600 , 107000 , 109000 , 111400 , 112600 , 115800 , 131300 , 122600 , 124400 , 124400 , 136300 , 129600 , 132100 , 134200 , 136800 , 138600 , 140000 , 184600 , 144900 , 147200 , 148900 , 153400 , 154200 , 161900 , 159200 , 161000 , 164500 , 165000 , 168800 , 173600 , 173500 , 176100 , 176400 , 180700 , 182600 , 188800 , 190200 , 190000 , 193300 , 193600 , 200400 , 198600 , 200800 , 203900 , 206300 , 214100 , 
1200 , 2100 , 3200 , 4500 , 6300 , 7900 , 9300 , 11000 , 12600 , 14200 , 15600 , 17100 , 24700 , 21700 , 22700 , 24200 , 26600 , 27800 , 30100 , 32300 , 34700 , 36100 , 37900 , 39400 , 41700 , 43600 , 45600 , 48900 , 49600 , 50800 , 53400 , 56200 , 57800 , 59200 , 61700 , 67900 , 66100 , 67400 , 69600 , 73400 , 74800 , 76400 , 78700 , 80800 , 85500 , 86200 , 85200 , 88900 , 96000 , 96000 , 94900 , 97300 , 100600 , 101900 , 104600 , 105300 , 107700 , 115300 , 112500 , 114900 , 116600 , 127600 , 129300 , 134600 , 135400 , 141800 , 130700 , 133400 , 134000 , 137000 , 139000 , 140700 , 149400 , 146400 , 146800 , 151400 , 154300 , 155700 , 168200 , 181900 , 163400 , 164600 , 166900 , 170000 , 176900 , 175900 , 177900 , 180200 , 182500 , 183500 , 236800 , 187900 , 188900 , 203700 , 196300 , 206800 , 200600 , 203900 , 206600 , 212300 , 
1500 , 2800 , 3900 , 6500 , 8200 , 9800 , 11600 , 12800 , 14600 , 16600 , 17700 , 17300 , 19300 , 20800 , 23100 , 25000 , 26400 , 28000 , 30100 , 31400 , 34000 , 35500 , 37200 , 38900 , 41500 , 43400 , 46000 , 47500 , 50500 , 52000 , 53500 , 54900 , 57700 , 59400 , 61800 , 63800 , 64900 , 67200 , 71000 , 73000 , 74100 , 77200 , 79600 , 95100 , 83400 , 85100 , 87000 , 89500 , 92600 , 94800 , 95200 , 101100 , 101600 , 104500 , 104900 , 106700 , 109300 , 111000 , 157400 , 115100 , 117600 , 128900 , 123200 , 123300 , 125800 , 128500 , 130600 , 131900 , 134800 , 136800 , 139100 , 140600 , 144400 , 147800 , 149100 , 167800 , 159300 , 156000 , 169100 , 171500 , 177200 , 179100 , 173400 , 169400 , 171300 , 173400 , 176500 , 184700 , 181400 , 184900 , 186100 , 188300 , 189900 , 193100 , 197000 , 200500 , 202100 , 217300 , 205800 , 208000 , 
1300 , 2200 , 3400 , 4800 , 6500 , 7600 , 9300 , 10900 , 12500 , 13900 , 16100 , 18000 , 19600 , 21000 , 22400 , 25000 , 26800 , 28700 , 30800 , 39700 , 34100 , 35600 , 38000 , 40200 , 41800 , 43200 , 45100 , 48000 , 50300 , 52500 , 53800 , 55900 , 57900 , 59800 , 62300 , 63500 , 66700 , 67700 , 72100 , 71800 , 74500 , 77100 , 78300 , 80400 , 83700 , 85300 , 88200 , 90200 , 91600 , 92900 , 126200 , 99800 , 101100 , 102400 , 105600 , 106800 , 108500 , 111000 , 113600 , 120100 , 124100 , 120500 , 121500 , 131200 , 128200 , 130000 , 142100 , 150000 , 140500 , 140300 , 140900 , 143600 , 145000 , 148300 , 149200 , 152000 , 154800 , 155800 , 158400 , 161800 , 172300 , 166800 , 167200 , 170100 , 173400 , 183800 , 189400 , 184700 , 180000 , 184100 , 184300 , 196000 , 191300 , 192400 , 195800 , 200200 , 209500 , 201200 , 205900 , 207600 , 
1100 , 2200 , 3100 , 4700 , 6100 , 7300 , 9100 , 10700 , 12700 , 14400 , 15700 , 18000 , 19000 , 20600 , 23000 , 24600 , 26000 , 27700 , 30200 , 31500 , 34200 , 35800 , 38300 , 40300 , 41000 , 43900 , 45100 , 47000 , 48400 , 54300 , 56300 , 57500 , 59800 , 63200 , 66000 , 66400 , 65600 , 67300 , 69400 , 72600 , 74400 , 75600 , 80800 , 86100 , 94200 , 91300 , 87000 , 89000 , 91600 , 93700 , 94600 , 97600 , 99200 , 101600 , 104300 , 105800 , 107200 , 111200 , 113600 , 114000 , 138800 , 119900 , 121600 , 131000 , 127500 , 129300 , 129500 , 133000 , 134400 , 137900 , 152800 , 150300 , 143400 , 145600 , 148600 , 149900 , 153800 , 161100 , 158300 , 161200 , 162300 , 170700 , 167100 , 169400 , 183700 , 173700 , 176200 , 179600 , 186600 , 185600 , 186900 , 188300 , 190600 , 193800 , 196100 , 196800 , 200800 , 203300 , 211600 , 207300 , 
1100 , 2300 , 3400 , 4900 , 6000 , 7600 , 9000 , 10400 , 13000 , 13900 , 16000 , 17700 , 18900 , 21600 , 22900 , 25000 , 26500 , 29200 , 30500 , 32400 , 34300 , 36900 , 38000 , 39000 , 41700 , 43100 , 45600 , 47200 , 49300 , 51300 , 54400 , 55400 , 57200 , 58900 , 62200 , 64400 , 66000 , 68600 , 69800 , 71400 , 73800 , 76100 , 78800 , 80100 , 81700 , 85200 , 93700 , 90300 , 91400 , 93600 , 94000 , 97600 , 99800 , 102100 , 104400 , 106700 , 108400 , 113200 , 111700 , 115800 , 117600 , 121300 , 122000 , 123200 , 130700 , 127500 , 132100 , 131400 , 132600 , 138500 , 138700 , 142000 , 142200 , 145800 , 160300 , 150000 , 155200 , 159200 , 166100 , 159000 , 163600 , 165400 , 168800 , 171300 , 171200 , 173500 , 178700 , 180200 , 181600 , 188500 , 184600 , 188700 , 191200 , 192800 , 197200 , 199400 , 200400 , 203500 , 213300 , 229700 , 
1200 , 2000 , 3400 , 4700 , 6200 , 7600 , 9400 , 10400 , 12500 , 14000 , 15400 , 17700 , 19700 , 21000 , 22400 , 25500 , 27200 , 28900 , 30100 , 32400 , 34500 , 35300 , 37600 , 39900 , 41700 , 43800 , 45300 , 47500 , 49400 , 51300 , 53700 , 56300 , 57800 , 60800 , 61000 , 63900 , 65400 , 68400 , 70900 , 73200 , 73300 , 76200 , 78200 , 82300 , 91800 , 86600 , 87800 , 89800 , 91900 , 94800 , 94800 , 97600 , 100400 , 103100 , 105700 , 107600 , 108600 , 111100 , 112700 , 115300 , 119500 , 120200 , 121200 , 138800 , 134200 , 129200 , 131300 , 134300 , 134700 , 136500 , 140900 , 155700 , 144300 , 146400 , 148700 , 164100 , 168200 , 164000 , 166800 , 172300 , 172600 , 163500 , 167700 , 168700 , 171400 , 195800 , 177200 , 178600 , 186800 , 184000 , 186600 , 189700 , 191700 , 202000 , 207900 , 202300 , 214000 , 201900 , 210100 , 208400 , 
1500 , 2200 , 3600 , 4700 , 6300 , 8200 , 9300 , 11000 , 12500 , 14400 , 15900 , 17900 , 19100 , 21000 , 22600 , 24100 , 29300 , 33100 , 32100 , 31500 , 34000 , 35900 , 37800 , 39600 , 41700 , 43800 , 45800 , 47200 , 49700 , 51400 , 54300 , 55200 , 66400 , 59700 , 61400 , 62600 , 65200 , 68000 , 76800 , 78400 , 80500 , 84800 , 84500 , 82500 , 83800 , 91400 , 87400 , 89300 , 98900 , 101400 , 100500 , 97600 , 100700 , 102700 , 103500 , 146800 , 108700 , 111800 , 113600 , 115100 , 117400 , 119600 , 123200 , 134400 , 126900 , 127400 , 130500 , 133500 , 135800 , 135400 , 145100 , 142900 , 144100 , 146200 , 147700 , 149900 , 153700 , 159000 , 157500 , 159500 , 165500 , 166000 , 166300 , 179200 , 171900 , 174300 , 175400 , 178700 , 186800 , 183200 , 195700 , 188000 , 189100 , 192500 , 203000 , 200100 , 200900 , 203400 , 279900 , 214700 , 
1200 , 2500 , 3700 , 4800 , 6300 , 7900 , 9100 , 10900 , 12400 , 14000 , 15700 , 17700 , 18800 , 21600 , 22700 , 24400 , 26300 , 28700 , 29800 , 32500 , 33800 , 35500 , 37900 , 40100 , 41100 , 44700 , 73500 , 48400 , 50400 , 52100 , 54500 , 55700 , 58800 , 60600 , 62600 , 64300 , 66900 , 68600 , 71700 , 71700 , 73800 , 77000 , 85000 , 79400 , 83200 , 84100 , 88700 , 98400 , 92900 , 94900 , 96600 , 98600 , 100500 , 106400 , 113700 , 106500 , 109100 , 110600 , 112800 , 115200 , 127500 , 140400 , 139800 , 133900 , 127400 , 129000 , 130900 , 133400 , 143800 , 155700 , 139500 , 140700 , 142700 , 145600 , 158300 , 157800 , 154700 , 156500 , 158800 , 160700 , 163000 , 166400 , 167800 , 170600 , 172400 , 175300 , 178200 , 187800 , 183000 , 185500 , 185700 , 188900 , 191100 , 192300 , 196200 , 198400 , 199700 , 208600 , 204100 , 207500 , 
1000 , 2100 , 3400 , 4600 , 6100 , 7900 , 9200 , 11200 , 12500 , 14300 , 15800 , 17500 , 19100 , 21000 , 22900 , 24600 , 25700 , 28800 , 30600 , 32900 , 34300 , 36200 , 38200 , 40100 , 43100 , 44700 , 46000 , 48000 , 50300 , 52400 , 54100 , 56600 , 57700 , 60500 , 61700 , 62900 , 66500 , 68100 , 76000 , 72800 , 73800 , 76100 , 78500 , 79500 , 82600 , 84700 , 109100 , 89900 , 91300 , 92800 , 96100 , 97300 , 99600 , 102000 , 104500 , 105800 , 107500 , 110200 , 112200 , 120800 , 116500 , 119800 , 121700 , 122700 , 125300 , 129100 , 130700 , 132400 , 134500 , 138300 , 140100 , 142200 , 142900 , 145400 , 155000 , 151100 , 154100 , 154600 , 156300 , 158700 , 162000 , 165000 , 167300 , 170000 , 173400 , 172200 , 182100 , 178300 , 181200 , 182700 , 186900 , 187800 , 192200 , 192500 , 195000 , 199400 , 204000 , 201900 , 206500 , 208700 , 
1300 , 2300 , 3200 , 4700 , 6200 , 7500 , 9400 , 10800 , 12200 , 13800 , 16100 , 17700 , 19500 , 20600 , 22800 , 24200 , 26400 , 28100 , 30000 , 33500 , 33700 , 35800 , 37300 , 39300 , 42100 , 43300 , 45000 , 46800 , 49400 , 51100 , 54400 , 62200 , 58100 , 60500 , 68000 , 63700 , 66500 , 68800 , 74100 , 80100 , 74900 , 76600 , 78000 , 81200 , 83300 , 85100 , 87200 , 89100 , 91200 , 94900 , 94800 , 98800 , 99300 , 107500 , 111400 , 118900 , 115600 , 112700 , 112200 , 116700 , 116100 , 120300 , 145900 , 123000 , 125900 , 128000 , 141000 , 146800 , 139700 , 136800 , 147300 , 142000 , 142700 , 158900 , 160200 , 157200 , 164800 , 163000 , 171000 , 173400 , 172600 , 171900 , 186100 , 171100 , 170800 , 174500 , 176200 , 178400 , 180900 , 184100 , 187100 , 186600 , 189600 , 197600 , 196200 , 198300 , 200700 , 202500 , 206500 , 207100 , 
1000 , 2200 , 3500 , 4900 , 6100 , 8300 , 9600 , 10700 , 12600 , 14100 , 15700 , 17700 , 19200 , 20900 , 22700 , 24500 , 26800 , 28200 , 30000 , 32100 , 33700 , 35500 , 37700 , 39400 , 41700 , 43600 , 45400 , 47600 , 49900 , 52100 , 53100 , 56000 , 57200 , 60700 , 61300 , 63300 , 65600 , 67900 , 68900 , 71500 , 74400 , 75600 , 78100 , 80800 , 82500 , 85500 , 96200 , 89100 , 91300 , 94000 , 96000 , 98400 , 99400 , 102100 , 104500 , 106900 , 106600 , 109900 , 112700 , 114400 , 117000 , 119400 , 121200 , 126400 , 133400 , 128400 , 131500 , 132900 , 162100 , 138500 , 139700 , 142000 , 145000 , 147700 , 148000 , 149000 , 152800 , 164700 , 181200 , 161600 , 163300 , 163900 , 166900 , 169500 , 181000 , 173500 , 177300 , 178900 , 180700 , 198900 , 184900 , 189000 , 191900 , 193000 , 202700 , 206500 , 202100 , 203300 , 205100 , 228300 , 
1300 , 2300 , 3500 , 4800 , 6000 , 7800 , 9100 , 11000 , 12300 , 13700 , 15700 , 17200 , 19200 , 21100 , 22400 , 24500 , 27000 , 28200 , 30300 , 33100 , 34500 , 36100 , 38300 , 40000 , 42000 , 43400 , 46200 , 47500 , 49700 , 52400 , 97700 , 58600 , 58100 , 60800 , 61100 , 64600 , 65700 , 67800 , 69900 , 72800 , 78600 , 79100 , 93500 , 85900 , 83900 , 85600 , 87200 , 98400 , 98600 , 101300 , 102600 , 108200 , 101200 , 102200 , 104700 , 106000 , 110300 , 112500 , 112400 , 114900 , 116700 , 135500 , 128700 , 131800 , 136500 , 128400 , 131000 , 132200 , 134900 , 138600 , 140300 , 141300 , 144900 , 161300 , 161000 , 172100 , 154500 , 156000 , 158100 , 158600 , 161200 , 166500 , 166700 , 183700 , 172800 , 174100 , 176100 , 186100 , 182200 , 184700 , 186400 , 189200 , 190800 , 195100 , 196100 , 199100 , 199100 , 209600 , 220100 , 224300 , 
1200 , 2300 , 3500 , 5200 , 6100 , 7600 , 8900 , 10700 , 12300 , 14100 , 15700 , 17200 , 19300 , 21400 , 22800 , 24600 , 26900 , 28800 , 30300 , 32400 , 33300 , 36500 , 38100 , 39200 , 42000 , 44400 , 46400 , 48300 , 48700 , 52000 , 54100 , 55900 , 58200 , 60200 , 61500 , 63800 , 95800 , 67800 , 71000 , 72400 , 74500 , 76400 , 78200 , 81200 , 82500 , 85600 , 87400 , 90100 , 92100 , 94400 , 97000 , 97600 , 99600 , 102300 , 105600 , 106900 , 109300 , 110200 , 120200 , 117000 , 117300 , 122100 , 122700 , 124900 , 127500 , 130100 , 129000 , 134400 , 134400 , 137700 , 140400 , 144000 , 147400 , 153200 , 148700 , 151900 , 155400 , 156700 , 159300 , 162100 , 163800 , 165700 , 167100 , 180300 , 174600 , 190800 , 176700 , 179300 , 182000 , 184200 , 187700 , 188100 , 191400 , 193100 , 198300 , 206300 , 200600 , 204800 , 206000 , 209400 , 
1200 , 2100 , 3200 , 4600 , 6100 , 7700 , 9300 , 10700 , 12500 , 14300 , 15700 , 18100 , 19100 , 21700 , 22700 , 24700 , 26500 , 28000 , 30000 , 31800 , 34500 , 35900 , 37400 , 40500 , 41900 , 43500 , 45300 , 47100 , 49300 , 51200 , 59900 , 57000 , 58800 , 59500 , 62300 , 64500 , 66800 , 68700 , 71400 , 72300 , 74000 , 76200 , 79400 , 81400 , 88800 , 85800 , 86700 , 90500 , 91700 , 92900 , 119900 , 96800 , 100200 , 101800 , 112700 , 106300 , 109400 , 110900 , 113400 , 116100 , 117300 , 120700 , 122900 , 124300 , 126200 , 129500 , 131500 , 134800 , 135900 , 138900 , 147900 , 144600 , 144900 , 147300 , 151000 , 151900 , 153700 , 173900 , 160300 , 162200 , 163400 , 166600 , 175400 , 170800 , 172800 , 173900 , 179200 , 179200 , 182200 , 186900 , 187300 , 189400 , 193300 , 200900 , 198000 , 200700 , 201500 , 204900 , 206000 , 209500 , 
900 , 1800 , 3400 , 4600 , 6000 , 7700 , 9100 , 10600 , 12300 , 14100 , 15700 , 17200 , 19100 , 21300 , 22800 , 24000 , 27200 , 28000 , 30900 , 32900 , 33100 , 35700 , 38200 , 39500 , 41900 , 43700 , 52700 , 48200 , 49700 , 55100 , 61400 , 55700 , 57700 , 59800 , 61900 , 63800 , 66900 , 66300 , 70000 , 72600 , 74100 , 76300 , 78300 , 80400 , 83300 , 85000 , 85900 , 89900 , 90300 , 93700 , 95200 , 97600 , 98600 , 102000 , 103700 , 106300 , 107700 , 109600 , 136600 , 114700 , 117100 , 117900 , 122100 , 128700 , 126100 , 127400 , 130500 , 132400 , 135400 , 145400 , 139600 , 141800 , 143600 , 145600 , 149600 , 158100 , 153200 , 157500 , 158400 , 161000 , 161900 , 164500 , 172600 , 169800 , 171100 , 174100 , 177000 , 180300 , 179500 , 198400 , 199600 , 189400 , 204300 , 208900 , 195500 , 197100 , 200100 , 201300 , 206000 , 208200 , 
1200 , 2100 , 3400 , 4700 , 6100 , 7700 , 9400 , 11000 , 12400 , 14300 , 16100 , 17600 , 20200 , 21900 , 23500 , 25500 , 26800 , 29000 , 30500 , 31700 , 35000 , 36400 , 38300 , 39800 , 41100 , 44300 , 45800 , 50900 , 50300 , 52300 , 54000 , 55600 , 57700 , 60300 , 61700 , 64400 , 66000 , 67200 , 70500 , 73600 , 75100 , 77100 , 78700 , 81100 , 84000 , 85400 , 94800 , 89300 , 95700 , 94800 , 96600 , 98600 , 99400 , 102500 , 105400 , 107100 , 108700 , 111200 , 114400 , 115700 , 117600 , 121000 , 121600 , 123900 , 132700 , 128800 , 154500 , 132800 , 135400 , 137400 , 139900 , 142500 , 145000 , 149000 , 149400 , 150600 , 156000 , 155600 , 164300 , 172900 , 163200 , 166000 , 166500 , 170200 , 172800 , 174800 , 177100 , 178000 , 181700 , 191400 , 185400 , 186800 , 189100 , 194200 , 196800 , 196800 , 201000 , 203200 , 207900 , 214100 , 
2600 , 2700 , 4300 , 6100 , 8100 , 9600 , 12100 , 13600 , 15100 , 18000 , 19500 , 21600 , 23900 , 26700 , 29000 , 30700 , 33800 , 35100 , 37500 , 40100 , 43900 , 46600 , 47200 , 52700 , 54100 , 57500 , 59400 , 63500 , 65500 , 64100 , 67000 , 69800 , 72200 , 72500 , 61800 , 63900 , 66400 , 68300 , 69700 , 85900 , 73900 , 75900 , 77900 , 81700 , 82600 , 85300 , 86100 , 88000 , 91700 , 93100 , 95200 , 97200 , 99900 , 102200 , 105100 , 105200 , 107400 , 110700 , 121300 , 124200 , 132200 , 119800 , 121200 , 123500 , 125500 , 128600 , 130400 , 132000 , 133400 , 138200 , 139100 , 141400 , 143300 , 151900 , 157200 , 150300 , 153100 , 155900 , 157800 , 159600 , 162700 , 165900 , 166900 , 169300 , 172400 , 172700 , 184400 , 195800 , 179900 , 183400 , 186600 , 187600 , 189800 , 195400 , 195100 , 205300 , 207000 , 204100 , 205700 , 207300 , 
1300 , 2500 , 3400 , 4600 , 6400 , 14900 , 9600 , 10900 , 12400 , 14100 , 15500 , 17900 , 19200 , 20900 , 23300 , 24800 , 26500 , 28600 , 30500 , 31900 , 34000 , 36000 , 37800 , 39600 , 41700 , 43400 , 46500 , 47100 , 49300 , 51800 , 53200 , 55700 , 57000 , 59500 , 62100 , 65200 , 72300 , 70100 , 70300 , 72400 , 74600 , 76700 , 79000 , 80800 , 82700 , 89600 , 97700 , 95300 , 90600 , 93400 , 96300 , 97500 , 99300 , 101900 , 103700 , 105400 , 109300 , 111000 , 113300 , 116600 , 117100 , 118500 , 123000 , 123900 , 126600 , 134300 , 131400 , 134900 , 135800 , 136900 , 139600 , 141100 , 145500 , 145400 , 148600 , 150300 , 152900 , 155400 , 163800 , 159600 , 163300 , 163900 , 166200 , 168600 , 171900 , 174700 , 175400 , 185600 , 181700 , 194500 , 198900 , 202100 , 206700 , 193500 , 194800 , 197800 , 200000 , 211500 , 211900 , 221000 , 
